fact_id,DateID,ProductID,StoreID,CustomerID,QuantityOrderded,OrderAmount,DiscountAmount,Shipping Cost,TotalAmount
22806,20180925,211,59,142,5,160,18.89132164,17.75679774,123.3518806
22807,20220220,140,8,34,18,171,18.14024823,21.08883666,131.7709151
22808,20150421,22,93,14,7,592,83.58394084,72.63635532,435.7797038
22809,20200105,195,7,30,1,476,68.87569141,61.01391933,346.1103893
22810,20141029,156,13,170,14,806,21.13471987,82.19018491,702.6750952
22811,20210430,109,80,63,11,985,73.16281181,146.8619627,764.9752255
22812,20191214,154,55,17,12,525,54.58679285,34.61841504,435.7947921
22813,20220813,241,67,112,17,221,7.764016981,14.52201719,198.7139658
22814,20190820,134,51,61,9,923,101.7328289,87.97712853,733.2900426
22815,20191115,225,16,6,2,916,97.69004948,80.58101276,737.7289378
22816,20140820,57,56,201,7,144,20.65253338,17.45135286,105.8961138
22817,20231220,172,72,205,1,228,9.839481113,11.46945365,206.6910652
22818,20221105,86,97,204,19,583,38.97420014,69.60837701,474.4174228
22819,20170527,93,44,207,20,373,31.52998364,23.56105203,317.9089643
22820,20210525,20,15,53,17,487,56.0887569,30.48458851,400.4266546
22821,20210411,221,45,153,5,669,88.92540538,50.87309165,529.201503
22822,20220503,178,8,149,15,426,23.58942884,53.30068899,349.1098822
22823,20240206,199,83,165,1,951,122.5481976,117.2261357,711.2256667
22824,20180510,6,8,157,18,823,31.92905134,83.48767877,707.5832699
22825,20170309,68,34,90,1,233,24.2898657,27.63272068,181.0774136
22826,20181007,175,54,106,4,781,58.17340619,90.30037454,632.5262193
22827,20201104,167,96,144,7,827,88.39318359,98.58469132,640.0221251
22828,20220620,87,4,148,7,433,49.41102994,62.2450025,321.3439676
22829,20230724,87,37,19,11,676,37.10179517,42.22268983,596.675515
22830,20230501,235,38,28,19,496,50.80665644,38.13258597,407.0607576
22831,20210327,120,21,31,3,726,71.30327391,87.68131912,567.015407
22832,20220425,160,3,192,10,461,52.7326666,65.84527879,342.4220546
22833,20230913,91,41,200,19,838,25.21754176,125.6735271,687.1089311
22834,20210822,55,9,169,2,830,122.4543201,86.2737864,621.2718935
22835,20211112,126,71,212,3,425,22.08429221,55.15735966,347.7583481
22836,20160204,240,49,111,19,481,37.89809569,57.56277355,385.5391308
22837,20230203,135,95,87,17,406,46.58151465,26.37285914,333.0456262
22838,20180321,176,41,39,2,560,62.17401229,69.19886106,428.6271266
22839,20170109,189,75,195,15,876,110.6299008,121.4109291,643.9591701
22840,20211101,135,41,182,7,271,35.8289502,30.64203736,204.5290124
22841,20150328,96,33,167,4,464,49.3481376,45.99589672,368.6559657
22842,20201214,152,63,1,14,701,30.73319507,43.02357986,627.2432251
22843,20201108,37,32,156,20,264,12.54075164,25.47801945,225.9812289
22844,20220202,207,93,179,16,556,72.90342296,35.36456757,447.7320095
22845,20150227,143,30,175,13,962,95.61526853,115.9161029,750.4686286
22846,20140712,41,9,43,7,258,31.28608385,34.83746073,191.8764554
22847,20200626,149,23,126,19,655,28.05730364,62.62246107,564.3202353
22848,20140304,145,40,164,10,627,27.41945397,82.51132775,517.0692183
22849,20191209,213,94,121,7,329,9.568041215,19.40453871,300.0274201
22850,20230406,237,8,187,12,513,53.66057793,57.98167462,401.3577475
22851,20221120,97,55,213,8,267,16.50180578,28.3833265,222.1148677
22852,20181227,14,86,184,13,984,40.32782776,138.4249183,805.247254
22853,20190801,174,44,209,14,488,10.4381915,38.34378278,439.2180257
22854,20170217,19,100,102,20,139,11.56972508,18.9465917,108.4836832
22855,20220827,24,25,175,5,259,12.0714486,30.80183318,216.1267182
22856,20160512,11,49,192,20,721,51.30645188,57.79405611,611.899492
22857,20170518,46,58,70,8,196,20.82375633,10.18577104,164.9904726
22858,20141216,235,80,150,5,245,18.2251826,35.70304391,191.0717735
22859,20180117,215,84,130,12,793,60.14228809,41.38433755,691.4733744
22860,20170105,53,43,182,10,638,77.02608518,56.63979254,504.3341223
22861,20180111,190,50,95,20,570,39.38549484,34.76325707,495.8512481
22862,20170506,49,72,123,3,640,61.28918541,66.06212769,512.6486869
22863,20240406,174,63,127,11,477,31.32202847,64.95878445,380.7191871
22864,20150111,57,39,174,2,261,21.81549218,25.5744234,213.6100844
22865,20240220,73,26,62,9,402,10.50946892,46.65472691,344.8358042
22866,20220919,185,56,141,14,139,17.65514523,14.28398997,107.0608648
22867,20150311,144,78,86,7,788,112.540504,76.02244531,599.4370507
22868,20140228,249,18,118,11,353,20.74029977,32.58932799,299.6703722
22869,20180218,173,50,121,17,573,36.14533386,73.83563264,463.0190335
22870,20150701,192,83,33,20,312,10.0393177,16.02781764,285.9328647
22871,20161129,43,56,9,9,424,43.11106252,59.72134457,321.1675929
22872,20240108,248,92,58,16,696,97.46135875,80.33112804,518.2075132
22873,20210311,27,69,158,7,218,19.88997111,11.05302147,187.0570074
22874,20160825,46,66,56,12,622,38.01097616,34.03852477,549.9504991
22875,20230729,83,83,145,1,499,33.0028733,41.03804717,424.9590795
22876,20161003,227,37,41,5,136,3.00975724,14.76858331,118.2216594
22877,20221125,92,85,127,2,811,81.62498839,69.83786829,659.5371433
22878,20220102,189,77,171,20,334,20.79298182,31.0444952,282.162523
22879,20150708,141,26,56,15,375,44.70864193,43.20267619,287.0886819
22880,20191229,210,65,206,16,849,104.8893475,82.28173939,661.8289132
22881,20230519,222,42,18,8,753,15.27516373,67.45795243,670.2668838
22882,20151120,196,56,85,4,506,21.77109191,73.83367587,410.3952322
22883,20150703,75,6,23,13,459,66.57647245,38.71195594,353.7115716
22884,20230630,110,50,46,20,279,31.58295232,20.30777211,227.1092756
22885,20210131,14,64,29,7,413,13.85089621,22.18135398,376.9677498
22886,20140107,81,95,11,10,158,5.727133196,20.25888643,132.0139804
22887,20160720,75,34,142,17,228,23.22558423,30.834013,173.9404028
22888,20221215,45,12,117,18,960,118.2431402,114.8365665,726.9202932
22889,20180326,33,61,168,13,278,36.9490852,21.57511525,219.4757995
22890,20190721,159,32,145,2,535,22.1984904,67.84516087,444.9563487
22891,20160129,210,4,112,19,559,33.50241938,42.33982837,483.1577523
22892,20221103,145,30,186,2,298,37.20915034,20.5716607,240.219189
22893,20191115,203,17,166,7,980,132.5335845,143.681383,703.7850325
22894,20220428,108,4,12,9,863,76.81515751,129.0037238,657.1811187
22895,20180926,33,17,112,6,483,51.37386962,56.21223228,375.4138981
22896,20140901,239,1,208,13,210,8.065861136,24.32252756,177.6116113
22897,20140626,210,26,24,19,471,34.92976459,54.13346949,381.9367659
22898,20240426,153,58,152,20,234,25.47070605,11.92895577,196.6003382
22899,20170114,154,49,53,5,947,136.7604047,92.24668932,717.992906
22900,20180321,33,24,204,14,441,19.43268914,26.24652114,395.3207897
22901,20190809,77,23,52,2,343,9.923497553,30.67934242,302.39716
22902,20240622,82,28,214,8,906,44.96645344,54.6287954,806.4047512
22903,20160414,121,8,22,20,288,18.01384796,21.2730966,248.7130554
22904,20240105,133,42,83,13,753,92.72171729,51.64957427,608.6287084
22905,20220223,250,67,45,20,928,107.9935306,61.91529001,758.0911794
22906,20200422,169,100,185,3,751,39.64680446,84.52869381,626.8245017
22907,20160325,224,72,186,17,835,59.91058132,89.39043094,685.6989877
22908,20180828,59,78,110,20,801,77.00121208,75.4885367,648.5102512
22909,20161211,227,38,178,9,207,5.890364586,15.73347069,185.3761647
22910,20141215,78,90,57,11,527,19.62239222,73.33992854,434.0376792
22911,20150604,17,97,193,14,424,15.44212313,54.2065248,354.3513521
22912,20220320,240,50,65,15,793,19.14004607,55.80332417,718.0566298
22913,20190404,118,47,21,6,623,42.2871464,59.27880574,521.4340479
22914,20240725,94,1,162,3,426,25.20902851,36.25039728,364.5405742
22915,20231203,192,83,188,13,352,29.14423973,31.88659654,290.9691637
22916,20220120,9,47,89,6,936,22.10346529,139.5845426,774.3119921
22917,20240615,159,48,22,11,409,20.24353444,50.45288673,338.3035788
22918,20181224,172,95,137,3,318,41.84315974,28.12683111,248.0300092
22919,20140520,247,44,101,9,447,63.71729843,42.34047886,340.9422227
22920,20150418,144,72,42,3,610,20.6251636,42.81079139,546.564045
22921,20240126,128,55,35,2,417,8.498391068,51.45595169,357.0456572
22922,20150109,68,60,154,7,998,28.00549424,79.98760427,890.0069015
22923,20200608,219,46,199,5,657,41.33296945,54.80422898,560.8628016
22924,20240615,114,13,192,6,937,77.70346066,99.40871606,759.8878233
22925,20240427,67,5,45,14,158,17.30962624,9.56266476,131.127709
22926,20181226,97,99,68,18,734,68.12074142,101.7453917,564.1338669
22927,20180603,129,48,31,1,164,8.642532567,9.80037277,145.5570947
22928,20230317,34,52,174,11,217,13.78572644,17.12704889,186.0872247
22929,20200212,204,88,159,3,628,27.11641703,74.67378237,526.2098006
22930,20210129,115,5,153,6,576,18.0212041,36.43678497,521.5420109
22931,20170302,16,7,36,13,374,12.83031378,32.00042675,329.1692595
22932,20230222,131,81,49,3,896,18.72406033,75.38524304,801.8906966
22933,20170525,51,94,78,13,522,39.19685998,49.86976985,432.9333702
22934,20211114,102,26,214,16,198,26.73348365,25.4289206,145.8375958
22935,20180926,38,75,75,20,850,116.2895677,79.04643223,654.664
22936,20231229,99,26,195,15,779,73.83467327,43.32368056,661.8416462
22937,20230515,230,42,212,19,283,7.895929022,35.4277457,239.6763253
22938,20171018,12,50,55,15,730,63.31178103,103.5035373,563.1846816
22939,20200619,229,24,184,8,174,4.461329471,23.5321431,146.0065274
22940,20240205,208,25,97,13,633,87.44835372,48.10022487,497.4514214
22941,20211123,115,17,125,8,750,92.33411304,50.21001713,607.4558698
22942,20231017,131,89,76,13,719,23.55671468,37.98619696,657.4570884
22943,20160704,216,52,145,16,390,48.95001503,45.49612285,295.5538621
22944,20191101,150,8,208,11,167,22.80213938,17.05283184,127.1450288
22945,20170915,223,73,39,8,693,52.45710693,53.97797659,586.5649165
22946,20170929,220,88,70,4,596,30.78900466,47.98450234,517.226493
22947,20140521,120,52,180,13,743,64.61895741,106.3937063,571.9873363
22948,20200722,163,67,128,16,971,50.34509178,57.70913304,862.9457752
22949,20140802,199,56,108,14,299,28.98727323,18.10350977,251.909217
22950,20190726,113,64,148,1,915,98.60674135,76.96303056,739.4302281
22951,20190622,248,23,83,18,529,39.85785049,51.57835227,437.5637972
22952,20190601,244,97,141,19,117,12.34267122,5.851614086,98.80571469
22953,20220914,95,1,157,14,982,112.6646391,97.32622589,772.009135
22954,20210916,68,100,52,2,776,95.208025,55.02460444,625.7673706
22955,20181010,118,96,175,7,803,111.512734,68.05466187,623.4326041
22956,20230324,238,76,82,10,337,47.91681465,28.9585236,260.1246618
22957,20181202,82,12,166,20,848,29.19397488,60.04310602,758.7629191
22958,20230506,164,85,117,5,264,23.4413519,30.09280127,210.4658468
22959,20201117,38,73,80,8,976,63.60188373,96.20448122,816.1936351
22960,20181122,190,29,138,15,817,58.30522765,85.08054273,673.6142296
22961,20170816,112,21,127,20,906,80.43945435,53.53148891,772.0290567
22962,20170402,166,95,83,19,810,91.55621767,71.42614233,647.01764
22963,20140920,125,6,51,13,331,49.58864698,32.10605571,249.3052973
22964,20230830,47,18,22,11,842,63.58819015,65.89111349,712.5206964
22965,20200102,199,73,29,1,488,23.1877839,50.52634185,414.2858742
22966,20221011,81,17,7,16,889,18.65569041,71.17800297,799.1663066
22967,20140228,229,3,110,9,219,29.40048149,12.49924557,177.1002729
22968,20150721,50,88,122,11,167,4.957034131,18.57498394,143.4679819
22969,20200328,71,10,123,7,339,39.49704927,35.53061291,263.9723378
22970,20140531,158,58,60,13,597,73.32202949,85.44306607,438.2349044
22971,20220317,79,49,45,7,577,35.29301692,72.42714307,469.27984
22972,20231026,169,59,37,13,257,12.08717417,21.22508037,223.6877455
22973,20151117,133,9,165,12,308,37.926774,26.26930564,243.8039204
22974,20201220,46,78,200,1,454,63.5748287,49.64059587,340.7845754
22975,20150705,190,93,79,5,510,45.32074567,64.69044572,399.9888086
22976,20200117,202,62,182,16,921,91.77396101,114.2640023,714.9620367
22977,20151209,208,97,39,10,342,12.45913467,40.06947868,289.4713866
22978,20200525,191,73,9,1,158,20.0699479,18.59321466,119.3368374
22979,20141112,23,50,203,15,213,20.74354447,24.35245514,167.9040004
22980,20170412,160,8,211,17,319,9.480606943,38.77624775,270.7431453
22981,20151125,187,92,148,18,640,14.74744428,91.90118338,533.3513723
22982,20230115,52,32,106,18,213,31.44464194,13.49314153,168.0622165
22983,20190907,106,61,178,1,769,44.73426938,56.0325064,668.2332242
22984,20150605,211,68,86,3,790,79.90073548,104.6459289,605.4533356
22985,20210512,199,99,58,17,127,15.44218938,14.27245056,97.28536006
22986,20160724,221,23,1,17,984,88.50102862,71.19187408,824.3070973
22987,20230829,217,100,91,4,350,48.23253351,23.56884528,278.1986212
22988,20231111,247,6,152,2,789,54.71813245,57.46674506,676.8151225
22989,20170529,190,51,118,12,598,33.38258043,61.64037898,502.9770406
22990,20150811,221,23,106,20,711,82.21355939,69.45865347,559.3277871
22991,20170729,157,88,191,18,100,10.43173324,12.39297617,77.17529059
22992,20230415,10,94,163,13,300,32.06218108,35.55835185,232.3794671
22993,20190116,23,68,197,7,376,21.22906956,43.51391934,311.2570111
22994,20150302,1,14,111,10,389,33.58245952,40.6152068,314.8023337
22995,20140419,17,88,28,18,262,36.70930712,31.82456943,193.4661235
22996,20190518,119,6,94,10,171,23.04586358,18.82562116,129.1285153
22997,20200924,80,1,139,2,953,79.95306305,124.6065199,748.4404171
22998,20220126,174,60,193,3,329,21.70869831,33.64906279,273.6422389
22999,20161020,24,6,45,8,735,101.2972406,50.88255455,582.8202048
23000,20240408,211,87,178,7,336,17.03137936,44.98531399,273.9833066
23001,20220131,139,58,96,11,810,34.18784429,82.02176087,693.7903948
23002,20230926,245,5,17,20,464,55.03389584,54.29935213,354.666752
23003,20170304,243,21,197,8,432,44.17954002,26.35888005,361.4615799
23004,20160823,37,36,30,6,873,79.57035069,62.42969197,730.9999573
23005,20160208,4,51,116,19,825,18.24028672,123.3223822,683.4373311
23006,20230428,63,100,188,20,290,24.58006461,27.00687901,238.4130564
23007,20170420,168,19,146,7,473,63.22644938,40.69195459,369.081596
23008,20201222,84,93,20,13,705,28.87847581,77.44663369,598.6748905
23009,20220706,234,96,67,6,447,62.03414413,65.58168797,319.3841679
23010,20190713,13,79,37,13,879,67.12590411,83.5382213,728.3358746
23011,20140517,230,6,112,14,134,18.07804105,13.00728992,102.914669
23012,20240118,156,84,98,7,809,16.47607694,54.1553446,738.3685785
23013,20210522,30,62,12,1,405,26.14680051,37.33535013,341.5178494
23014,20190514,36,99,210,8,790,30.28738795,57.49825194,702.2143601
23015,20191221,115,29,68,12,740,50.30652589,91.07457484,598.6188993
23016,20150223,176,3,47,12,931,127.6834965,87.51824873,715.7982547
23017,20150901,209,2,120,8,181,20.81794898,19.2740801,140.9079709
23018,20191106,44,94,11,19,185,14.44715138,9.939878525,160.6129701
23019,20230314,183,57,204,11,891,84.85555091,106.3115372,699.8329119
23020,20221127,175,47,171,20,248,30.7887784,15.22158646,201.9896351
23021,20220406,209,71,202,5,316,36.12058795,46.33129202,233.54812
23022,20200418,199,71,176,20,878,52.8926046,122.6817643,702.4256311
23023,20240723,74,74,179,6,921,111.8397448,90.21178608,718.9484692
23024,20210105,121,69,155,17,233,11.06410719,26.88284497,195.0530478
23025,20160924,202,39,185,20,370,40.40325578,46.21536122,283.381383
23026,20221121,62,80,164,11,322,20.66994776,42.15407458,259.1759777
23027,20181215,94,97,6,13,629,29.15615865,33.89467829,565.9491631
23028,20171012,188,36,29,8,719,33.01111672,39.83960464,646.1492786
23029,20221223,190,49,109,14,141,6.645804285,20.65197198,113.7022237
23030,20170108,35,5,126,13,500,48.64858066,65.31873789,386.0326814
23031,20150823,21,80,45,1,604,12.85532249,64.27138068,526.8732968
23032,20240412,226,42,162,2,804,24.39050567,97.75639753,681.8530968
23033,20141006,150,45,28,9,399,16.40147937,38.33151406,344.2670066
23034,20160805,159,17,98,9,810,52.62068574,59.2919907,698.0873236
23035,20200930,77,4,2,9,857,20.6930906,107.2569542,729.0499552
23036,20200926,146,73,106,14,587,79.20506629,82.4444033,425.3505304
23037,20231102,144,68,188,4,165,7.499029103,14.46356204,143.0374089
23038,20220731,43,39,140,20,729,39.94161945,89.95058266,599.1077979
23039,20231005,139,67,147,1,700,66.1592522,80.57074118,553.2700066
23040,20210104,86,85,111,16,272,7.367031463,30.68515016,233.9478184
23041,20170619,20,100,86,8,633,59.90354247,79.48365289,493.6128046
23042,20150816,68,19,188,13,177,6.371331537,21.58583534,149.0428331
23043,20180928,150,16,3,11,699,97.25729393,44.01278395,557.7299221
23044,20160408,206,51,175,5,858,109.7786722,43.02839847,705.1929294
23045,20211108,97,99,46,19,440,41.65936614,33.2062779,365.134356
23046,20151029,13,34,100,8,648,68.71155734,70.66971217,508.6187305
23047,20200814,97,100,174,3,240,24.82695237,17.58027302,197.5927746
23048,20160328,215,79,111,8,190,17.5080878,17.3909383,155.1009739
23049,20190715,157,72,51,16,831,80.97292431,44.67485274,705.352223
23050,20140415,70,81,33,20,194,27.73149413,21.09097719,145.1775287
23051,20210505,11,31,174,10,927,46.58173188,102.8941699,777.5240983
23052,20220522,225,32,121,17,119,3.864912941,15.99859483,99.13649223
23053,20220324,142,44,94,16,651,72.82751755,90.18286524,487.9896172
23054,20181229,207,78,198,7,542,58.6358191,50.24334596,433.1208349
23055,20150730,98,20,178,16,328,49.18246706,21.55435825,257.2631747
23056,20190211,205,84,32,1,568,76.90905834,75.99354527,415.0973964
23057,20230109,161,90,191,5,628,34.66808915,59.10611733,534.2257935
23058,20230423,162,34,129,20,476,28.43922547,40.10491931,407.4558552
23059,20150203,87,18,82,7,511,27.10667568,47.93988961,435.9534347
23060,20140424,113,27,103,6,699,64.94358454,38.75963033,595.2967851
23061,20150429,117,11,170,16,313,14.20893032,19.60232355,279.1887461
23062,20160530,88,68,19,13,165,15.50287433,24.22597745,125.2711482
23063,20190820,107,63,38,19,934,84.07758946,125.3925428,724.5298678
23064,20231228,207,18,181,7,196,5.422582854,27.10212362,163.4752935
23065,20220321,163,2,79,8,684,50.26391061,81.35597452,552.3801149
23066,20170327,200,18,59,9,276,29.59692703,18.38639451,228.0166785
23067,20200404,189,11,53,11,284,35.7107111,38.91675713,209.3725318
23068,20161116,86,29,22,18,461,45.81091502,39.98389892,375.2051861
23069,20200125,98,64,57,7,260,14.74172541,17.12877764,228.1294969
23070,20210803,174,24,125,6,487,61.31349081,38.24358433,387.4429249
23071,20221017,156,27,48,11,140,7.805737067,7.140455908,125.053807
23072,20170705,158,27,107,11,774,37.40498728,71.66022311,664.9347896
23073,20140830,7,47,42,12,526,31.82227358,54.90383768,439.2738887
23074,20181106,171,25,188,13,183,9.554843741,16.75028593,156.6948703
23075,20230713,87,74,204,20,882,34.17954697,70.27912604,777.541327
23076,20171106,232,35,75,9,595,66.69299042,36.26771704,492.0392925
23077,20230328,47,76,114,18,950,26.43442665,128.8496006,794.7159727
23078,20140922,216,93,6,20,542,16.52792029,63.04891111,462.4231686
23079,20210801,80,93,175,2,598,84.88231866,74.3450188,438.7726625
23080,20141102,235,23,169,3,780,20.98701368,58.54549405,700.4674923
23081,20150329,207,53,115,17,247,17.29407573,36.07776171,193.6281626
23082,20210427,40,50,33,1,164,14.95654761,19.17907389,129.8643785
23083,20221109,36,70,193,17,476,22.2126656,44.54755435,409.23978
23084,20151111,230,73,189,11,420,32.83665167,22.05458431,365.108764
23085,20230821,2,14,84,8,234,29.67998084,17.26736285,187.0526563
23086,20231103,44,20,74,7,280,14.09780807,30.75618482,235.1460071
23087,20150320,37,97,116,7,727,107.0443812,72.64693211,547.3086867
23088,20220120,158,95,157,1,178,12.72119551,11.68038309,153.5984214
23089,20190831,34,53,13,20,234,26.27112621,30.53912173,177.1897521
23090,20160309,171,89,125,3,109,6.642223966,8.234781634,94.1229944
23091,20161227,220,5,209,18,485,52.43457481,26.45084218,406.114583
23092,20210204,216,60,4,5,842,45.20074431,125.8127421,670.9865136
23093,20210505,196,2,96,2,410,40.94064434,28.89256171,340.1667939
23094,20200702,108,6,193,6,236,8.675703521,33.25365081,194.0706457
23095,20220723,80,52,92,20,614,34.92712388,91.66787622,487.4049999
23096,20171213,84,51,79,8,304,32.21340158,16.75948218,255.0271162
23097,20140706,41,83,109,5,973,56.67712632,110.8458488,805.4770248
23098,20200708,110,14,171,20,609,42.22312445,37.14192968,529.6349459
23099,20240427,93,24,110,7,835,82.20008435,51.64378635,701.1561293
23100,20200131,114,60,104,5,273,34.65840526,33.52975811,204.8118366
23101,20201024,115,35,135,19,467,43.80389502,61.64245578,361.5536492
23102,20170727,103,91,40,10,430,63.15532085,40.87062277,325.9740564
23103,20230621,110,6,184,17,622,91.80101902,56.62762913,473.5713519
23104,20160911,20,62,6,7,869,89.12137916,45.8645808,734.01404
23105,20200329,163,92,60,6,155,6.506462269,17.60402023,130.8895175
23106,20170418,81,66,89,15,943,91.62210353,136.6905162,714.6873803
23107,20201117,66,16,181,15,207,13.25846495,22.3395618,171.4019733
23108,20240406,158,14,200,6,571,31.64408556,79.39321423,459.9627002
23109,20180226,88,75,191,20,120,13.60662277,9.73574879,96.65762844
23110,20200609,249,44,115,12,449,53.98675772,52.94364052,342.0696018
23111,20150521,69,78,109,14,235,20.19389965,18.88004474,195.9260556
23112,20171030,137,75,93,10,713,94.83535127,90.17418312,527.9904656
23113,20200625,4,34,203,5,759,110.5776384,112.4048253,536.0175362
23114,20221209,189,91,165,8,360,14.03167428,23.39648811,322.5718376
23115,20231122,24,62,59,9,600,49.29203652,79.78423573,470.9237278
23116,20220518,137,56,194,18,756,17.86559229,77.52149623,660.6129115
23117,20150729,115,53,171,14,294,27.20291663,36.69892217,230.0981612
23118,20220516,121,80,185,3,198,15.64633162,24.23902309,158.1146453
23119,20240226,207,67,73,16,206,28.46404948,18.882896,158.6530545
23120,20140322,101,4,14,2,513,30.34492059,60.99971346,421.655366
23121,20240414,228,97,38,15,517,47.31390468,63.93251462,405.7535807
23122,20221008,153,6,132,11,804,65.3090047,103.8956375,634.7953578
23123,20160108,106,48,70,4,497,49.82804634,37.00687421,410.1650794
23124,20230418,237,57,20,16,770,46.78603998,95.8824423,627.3315177
23125,20170702,64,74,189,15,967,89.85819595,107.2195403,769.9222637
23126,20171117,55,2,2,20,140,5.087669292,11.11674584,123.7955849
23127,20150124,249,62,131,12,707,69.43529399,90.18014644,547.3845596
23128,20220128,233,43,62,17,573,53.59479487,71.02695881,448.3782463
23129,20190701,222,100,185,14,697,41.90215664,72.00053755,583.0973058
23130,20160303,183,66,117,8,752,36.89334725,45.95310448,669.1535483
23131,20230308,59,44,72,19,507,21.68818529,44.83289502,440.4789197
23132,20190709,177,81,16,11,551,54.81550066,69.86267659,426.3218228
23133,20220721,28,88,109,8,905,24.4075574,102.5854091,778.0070335
23134,20180910,248,86,18,3,636,35.04274186,68.83703906,532.1202191
23135,20170522,236,99,184,7,408,24.01633037,59.40196853,324.5817011
23136,20200821,27,97,126,13,911,20.0270336,125.5219405,765.4510259
23137,20160907,77,11,183,20,664,71.86290019,98.74795451,493.3891453
23138,20140102,227,46,132,13,912,80.02553522,107.0678697,724.9065951
23139,20150723,24,94,89,1,141,6.568094695,17.95114555,116.4807597
23140,20171105,142,66,70,16,930,64.13224017,138.8195503,727.0482095
23141,20240522,78,48,27,16,451,27.55835841,25.83504613,397.6065955
23142,20160420,63,87,43,4,425,43.99526117,35.1237571,345.8809817
23143,20150628,241,68,216,13,641,63.70113789,88.68689718,488.6119649
23144,20230226,203,84,72,1,372,52.09369967,34.66811574,285.2381846
23145,20231008,153,96,71,5,306,31.83241881,19.47128473,254.6962965
23146,20181205,7,72,1,12,574,76.97123098,76.6114994,420.4172696
23147,20141210,200,68,82,8,665,19.79264039,34.38427864,610.823081
23148,20180614,29,97,80,14,449,18.12908842,32.55622806,398.3146835
23149,20220415,49,99,196,2,639,16.34646209,82.86971664,539.7838213
23150,20220227,15,22,16,4,211,28.02285339,12.3010541,170.6760925
23151,20230330,146,4,169,9,653,57.36170999,82.43581247,513.2024775
23152,20190524,61,38,196,3,463,30.79922648,37.26806579,394.9327077
23153,20230413,87,71,137,16,176,18.35925836,18.283289,139.3574526
23154,20150115,12,22,103,18,356,32.10197869,51.96232291,271.9356984
23155,20171201,248,97,169,4,436,35.41940709,59.67751751,340.9030754
23156,20220720,249,85,74,6,228,10.27115976,21.01739587,196.7114444
23157,20140814,43,63,12,8,888,96.40078466,96.21412782,695.3850875
23158,20140323,150,65,63,6,341,40.03081567,50.62314702,250.3460373
23159,20180824,48,42,137,8,794,30.44414069,82.19112801,681.3647313
23160,20150525,32,76,183,7,685,40.46325776,86.05815875,558.4785835
23161,20150201,161,82,82,4,254,5.31727643,17.06419902,231.6185245
23162,20190818,122,12,44,18,736,17.73629438,85.44955728,632.8141483
23163,20170625,231,100,174,11,320,19.72056471,42.50123673,257.7781986
23164,20150101,147,98,96,19,896,61.85472553,73.02586484,761.1194096
23165,20181024,94,14,112,14,238,6.027318098,34.02684527,197.9458366
23166,20160905,31,51,84,17,267,18.0282921,23.96576179,225.0059461
23167,20160709,4,78,146,20,519,47.64017363,64.69780206,406.6620243
23168,20220217,31,35,97,4,861,117.8132038,75.06536158,668.1214346
23169,20180627,208,3,151,5,700,98.7872989,77.67440715,523.5382939
23170,20180517,146,53,110,9,711,16.95170972,99.43355165,594.6147386
23171,20160607,64,11,128,1,605,84.94276436,54.68889541,465.3683402
23172,20211224,140,8,39,16,663,68.49793385,85.56176108,508.9403051
23173,20190103,190,26,141,13,834,63.4520769,100.1653626,670.3825605
23174,20151107,235,80,37,16,897,114.6850336,104.0302964,678.28467
23175,20220524,175,70,171,15,667,77.47650445,51.20595075,538.3175448
23176,20240623,64,37,69,17,283,27.73420013,34.83867371,220.4271262
23177,20220814,79,68,202,4,311,8.364515168,20.33970167,282.2957832
23178,20150112,99,63,48,16,951,55.35233989,60.09105836,835.5566018
23179,20151020,144,10,83,4,536,47.1853615,73.63924362,415.1753949
23180,20180325,172,65,103,20,464,64.05734953,57.98814186,341.9545086
23181,20240306,75,20,64,7,751,88.38098106,87.88180394,574.737215
23182,20171218,175,83,117,7,941,118.3877635,124.7530638,697.8591726
23183,20230706,217,99,48,6,554,45.3687225,50.44726531,458.1840122
23184,20171127,197,82,70,10,453,29.80844693,66.89918211,356.292371
23185,20151108,62,48,109,9,156,15.18502207,13.53234875,127.2826292
23186,20210819,42,66,77,18,724,85.44850608,89.06214742,549.4893465
23187,20180117,108,11,190,10,888,61.14631511,89.71768314,737.1360018
23188,20220110,8,31,150,11,406,58.90287005,31.05636418,316.0407658
23189,20200517,34,41,174,5,996,96.78452004,139.8193526,759.3961274
23190,20181231,119,98,151,6,317,11.93102347,39.06934776,265.9996288
23191,20190109,237,28,2,10,727,43.37090119,87.833084,595.7960148
23192,20150311,52,13,79,15,430,26.82811778,48.54512097,354.6267612
23193,20210405,186,26,105,11,949,132.4485694,96.22337191,720.3280587
23194,20210117,118,20,59,2,551,17.82115455,71.78664541,461.3922
23195,20180322,128,14,31,18,817,97.42937829,44.81143599,674.7591857
23196,20141015,64,43,215,7,697,70.71389177,60.43230012,565.8538081
23197,20150127,25,84,107,6,669,15.62014246,67.33392244,586.0459351
23198,20160212,70,6,119,10,907,113.0532629,47.52932572,746.4174114
23199,20171219,92,41,40,11,917,82.85758501,49.13523507,785.0071799
23200,20230215,229,25,92,11,166,9.831922786,9.167268634,147.0008086
23201,20200430,48,10,87,4,494,17.30479459,69.39585842,407.299347
23202,20221122,17,38,1,17,835,50.24842222,111.7598809,672.9916969
23203,20140806,158,37,17,9,447,45.73207942,37.38561667,363.8823039
23204,20231108,24,75,199,2,732,97.21889733,54.10282018,580.6782825
